Company Name,Address,Phone,Link,Rating,NumReview,Pin Code,Latitude,Longitude
Shine Spot Salon & Skin Cli..,"No 43, 2nd Floor, SGR Plaza, HAL Old Airport Road, Marathahalli, Bangalore - 560037, Above Federal Bank &amp; Next to Brand Factory",7947165881,https://www.justdial.com/Bangalore/Shine-Spot-Salon-Skin-Clinic-Above-Federal-Bank-Next-to-Brand-Factory-Marathahalli/080PXX80-XX80-200203174714-Z6U3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.6,17,560037,12.95717672,77.69315527
C Care Health and Beauty Sa..,"No.404, 2nd Floor, Masand Esquire, Hennur Main Road, Hennur Main Road, Bangalore - 560043, Opposite Teachers Academy and Above Jonnie Walker",7947162534,https://www.justdial.com/Bangalore/C-Care-Health-and-Beauty-Salon-and-Spa-Opposite-Teachers-Academy-and-Above-Jonnie-Walker-Hennur-Main-Road/080PXX80-XX80-180420181331-W2W4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.8,16,560043,13.01928667,77.64525035
O3 Unisex Spa & Salon,"9th Cross Road,  J P Nagar 6th Phase, SBI Colony, Phase 1, Jp Nagar, Bangalore - 560078",-8197197941,https://www.justdial.com/Bangalore/O3-Unisex-Spa-Salon-Jp-Nagar/080PXX80-XX80-180622153023-I7B1_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.1,16,560078,12.90328252,77.58606645
Kushi Home Salon,"No 1, Kogilu Road, Yelahanka New Town, Bangalore - 560064, Kogilu Road Cross",7947166045,https://www.justdial.com/Bangalore/Kushi-Home-Salon-Kogilu-Road-Cross-Yelahanka-New-Town/080PXX80-XX80-200208184229-J8A4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,5,15,560064,13.10010383,77.58845992
New Glow Family Salon,"New Glow Salon    YSR Complex, #1, PWD Main Road 6th Cross, Visweswara Layout, Akash Nagar, B Narayanapura, Bangalore - 560016, Near Yellow Market",7947222718,https://www.justdial.com/Bangalore/New-Glow-Family-Salon-Near-Yellow-Market-B-Narayanapura/080PXX80-XX80-170118113519-J8R4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.9,14,560016,12.99622007,77.65635348
Elan Ladies Salon,"No.79, Subbaiah Circle, Mission Road, Bangalore - 560027, Besides Gokul Das Exports,Grand Stay PG",7947159423,https://www.justdial.com/Bangalore/Elan-Ladies-Salon-Besides-Gokul-Das-Exports-Grand-Stay-PG-Mission-Road/080PXX80-XX80-150811130007-D9G1_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.2,13,560027,12.96085775,77.59238974
Victory Grand The Spa Beau..,"#31, Corporation Bank Building, Attibele Sarjapur Road, Attibele, Bangalore - 562107, Corporation Bank Building",7947161817,https://www.justdial.com/Bangalore/Victory-Grand-The-Spa-Beauty-Parlour-Corporation-Bank-Building-Attibele/080PXX80-XX80-171007180156-E6T2_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.2,12,562107,12.78284422,77.75644128
Spin Salon Laggere,"NO 20,1ST FLOOR, ABOVE SANGEETHA SHOW ROOM, Laggere, Bangalore - 560058, OUTER RING ROAD",7947164644,https://www.justdial.com/Bangalore/Spin-Salon-Laggere-OUTER-RING-ROAD-Laggere/080PXX80-XX80-210324134323-E2F3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.9,9,560058,13.02753679,77.51869413
Mango Unisex Salon And Spa,"No.1503/30, Kengeri Upanagar Main Road, Mallathahalli, Bangalore - 560056, Opposite Ambedkar Institute Of Technology",7947162066,https://www.justdial.com/Bangalore/Mango-Unisex-Salon-And-Spa-Opposite-Ambedkar-Institute-Of-Technology-Mallathahalli/080PXX80-XX80-201103161437-W1X7_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.8,9,560056,12.95891545,77.4994035
Vanilla Spa & Salon,"S L N COMPLEX 3rd Floor, Dairy Cross, Yelahanka New Town, Bangalore - 560064, Opp Udupi Grand Hotel",7947449491,https://www.justdial.com/Bangalore/Vanilla-Spa-Salon-Opp-Udupi-Grand-Hotel-Yelahanka-New-Town/080PXX80-XX80-201006173444-H3T4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.4,8,560064,13.10010383,77.58845992
Ark Spa And Salon,"#2 ,1st Floor, 100 Feet Road, Jp Nagar 4th Phase, Bangalore - 560078, Above Pizza Hut",7947165894,https://www.justdial.com/Bangalore/Ark-Spa-And-Salon-Above-Pizza-Hut-Jp-Nagar-4th-Phase/080PXX80-XX80-210715140905-B5F1_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.7,7,560078,12.90328252,77.58606645
The Body Lounge,"Door No 2257, 1st Floor, 60 Feet Road, Sahakara Nagar, Bangalore - 560092",-2080389,https://www.justdial.com/Bangalore/The-Body-Lounge-Sahakara-Nagar/080PXX80-XX80-201012154219-F1R3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.9,7,560092,13.05538157,77.59990704
Evergreen Unisex Salon & Sp..,"No.18, Situated At Balaji Senate,, 80ft Road, Maruthi Nagar, Chandra Layout, Bangalore - 560040, Near Nagarbhavi Circle,",7947162959,https://www.justdial.com/Bangalore/Evergreen-Unisex-Salon-Spa-Near-Nagarbhavi-Circle-Chandra-Layout/080PXX80-XX80-210712142722-K7E8_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,5,6,560040,12.96950139,77.53645325
El Ray Salon And Spa,"No.223, 1st Main Road, Domlur 2nd Stage, Bangalore - 560071, Next to Namdari Fresh",7947164424,https://www.justdial.com/Bangalore/El-Ray-Salon-And-Spa-Next-to-Namdari-Fresh-Domlur-2nd-Stage/080PXX80-XX80-190704214225-I1B6_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.6,6,560071,12.95830577,77.64010892
Spaziosparsh Unisex Spa and..,"No.447, Jawaharlal Nehru Road, Rajarajeshwari Nagar, Bangalore - 560098, Above Louie",7947165640,https://www.justdial.com/Bangalore/Spaziosparsh-Unisex-Spa-and-Saloon-Pvt-Ltd-Above-Louie-Rajarajeshwari-Nagar/080PXX80-XX80-200102114939-E8M1_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.3,6,560098,12.91952867,77.51829396
Day Rituals Salon & Spa,"No 879,3rd Floor Rajeev Gandhi Nagar, 2nd Phase NTI Layout, Vidyaranyapura, Bangalore - 560097, Kodigehalli Railway Parallel Road",-603306,https://www.justdial.com/Bangalore/Day-Rituals-Salon-Spa-Kodigehalli-Railway-Parallel-Road-Vidyaranyapura/080PXX80-XX80-210201112505-U1Q8_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,5,4,560097,13.07572299,77.5602545
Retro Salon and Spa (Unisex..,"NO 340,1ST Floor,, 20 Th Cross, CQAL Layout, Sahakara Nagar, Bangalore - 560092, Near Vishal Mart",7947268220,https://www.justdial.com/Bangalore/Retro-Salon-and-Spa-Unisex-Near-Vishal-Mart-Sahakara-Nagar/080PXX80-XX80-201124125154-J2A4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.6,4,560092,13.05538157,77.59990704
Nailbox,"609,4th Floor, 12th Main,7th Cross Road ,HAL 2nd Stage, Indiranagar, Bangalore - 560038, Above Organic World Supermarket",7947166901,https://www.justdial.com/Bangalore/Nailbox-Above-Organic-World-Supermarket-Indiranagar/080PXX80-XX80-200818124642-K5Q4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.5,3,560038,12.97707002,77.63937902
The Beauty Bar,"No 1 &amp; 2, Police Layout Kachanayakanalli, Bommasandra Industrial Area, Bangalore - 560099",7947163123,https://www.justdial.com/Bangalore/The-Beauty-Bar-Bommasandra-Industrial-Area/080PXX80-XX80-210723134752-L6U9_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.8,3,560099,12.82706052,77.68786377
Lakme Salon,"Shop No 24, New Bel Road, RMV Extension 2nd Stage, Bangalore - 560094, Opp to Indian Petrol Pump",-43713042,https://www.justdial.com/Bangalore/Lakme-Salon-Opp-to-Indian-Petrol-Pump-RMV-Extension-2nd-Stage/080PXX80-XX80-190601094955-X7D8_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.3,3,560094,13.03714975,77.57194711
Butterflies Family Spa Salo..,"No 4C, 313 Lalitha Towers, Banaswadi, Bangalore - 560043, Near St George College Of Management &amp; Science",7947460792,https://www.justdial.com/Bangalore/Butterflies-Family-Spa-Salon-Near-St-George-College-Of-Management-Science-Banaswadi/080PXX80-XX80-210312180616-B2G9_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.7,3,560043,13.01928667,77.64525035
Amr Mens Parlour,"Triveni Road, Yeshwanthpur, Bangalore - 560022",-9945322496,https://www.justdial.com/Bangalore/Amr-Mens-Parlour-Yeshwanthpur/080PXX80-XX80-110301162854-I9A5_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.3,3,560022,13.02319718,77.54844084
Sun Saloon And Spa,"Pawar Sadan Site No 6, Thimayya Compound, Whitefield, Bangalore - 560066, Next to BESCOM Bill Payment",7947165211,https://www.justdial.com/Bangalore/Sun-Saloon-And-Spa-Next-to-BESCOM-Bill-Payment-Whitefield/080PXX80-XX80-191219120940-D9S9_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.7,3,560066,12.97249773,77.73502742
Modern Body Craft,"No 37, Hoysalanagar 8th Main, Ramamurthy Nagar, Bangalore - 560016, Near Sri Chaitanya School",-48907612,https://www.justdial.com/Bangalore/Modern-Body-Craft-Near-Sri-Chaitanya-School-Ramamurthy-Nagar/080PXX80-XX80-181024120622-X4H7_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.8,2,560016,12.99622007,77.65635348
Royal Unisex Salon N Spa,"No #374, 1st Cross, H.Narayanappa Block, Sri Byreshwara Bhavani, Nagawara, Bangalore - 560045, Near Manyata Tech Park",7947166831,https://www.justdial.com/Bangalore/Royal-Unisex-Salon-N-Spa-Near-Manyata-Tech-Park-Nagawara/080PXX80-XX80-210608102134-T8G5_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.8,2,560045,13.03443957,77.62011665
Jasmine Salon and Spa,"No 485,1st Cross, Jeevan Bima Nagar, Bangalore - 560075, Near By TVS Showroom",7947460116,https://www.justdial.com/Bangalore/Jasmine-Salon-and-Spa-Near-By-TVS-Showroom-Jeevan-Bima-Nagar/080PXX80-XX80-210731120547-F9L7_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.5,2,560075,12.97194631,77.66185377
Shrungar Beauty And Spa Onl..,"KHP SHOPPING, BANGALORE ONE, Yelahanka New Town, Bangalore - 560064, Near Baroda Bank",7947254477,https://www.justdial.com/Bangalore/Shrungar-Beauty-And-Spa-Only-Women-Near-Baroda-Bank-Yelahanka-New-Town/080PXX80-XX80-201125180553-S4M5_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.5,2,560064,13.10010383,77.58845992
Glamz Studio,"Vinayaka Complex, 2nd Floor, Siddapura, Whitefield, Bangalore - 560066, Next to D Mart",7947408078,https://www.justdial.com/Bangalore/Glamz-Studio-Next-to-D-Mart-Whitefield/080PXX80-XX80-210416174011-W6U8_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.5,2,560066,12.97249773,77.73502742
Obsession Salon Spa & Acade..,"No .7, Kothanur Main Road, Jpnagar, Jp Nagar 7th Phase, Bangalore - 560078, Gaurav Nagara",7947164758,https://www.justdial.com/Bangalore/Obsession-Salon-Spa-Academy-Gaurav-Nagara-Jp-Nagar-7th-Phase/080PXX80-XX80-210102142401-S3N3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,5,2,560078,12.90328252,77.58606645
Luxe&Lavvish,"Gopasandra, Bangalore - 560099, Ar Smrithi College",7947165575,https://www.justdial.com/Bangalore/Luxe-Lavvish-Ar-Smrithi-College-Gopasandra/080PXX80-XX80-210731181924-Z4D5_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.5,2,560099,12.82706052,77.68786377
Loren Care Salon And Spa,"Shop No. K&amp;L Survey No.23, Kogilu Layout Srinivaspur, Kogilu, Bangalore - 560064, OPP AMRUTH HOSPITAL YELAHANKAosite",7947165981,https://www.justdial.com/Bangalore/Loren-Care-Salon-And-Spa-OPP-AMRUTH-HOSPITAL-YELAHANKAosite-Kogilu/080PXX80-XX80-210128160740-Y6G6_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,5,2,560064,13.10010383,77.58845992
River Day Spa,"Door No 477, 15th Cross &amp; 17th Cross Street, Indira Nagar, Indiranagar, Bangalore - 560038, Near BDA Complex",7947166904,https://www.justdial.com/Bangalore/River-Day-Spa-Near-BDA-Complex-Indiranagar/080PXX80-XX80-210727125353-B9T3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,3.5,2,560038,12.97707002,77.63937902
Sinchana Smart Look,"Kannuralli Road, Sangollirayana Circle, Hoskote, Bangalore - 562114, Above ARUN Ice Cream Parlour",7947166759,https://www.justdial.com/Bangalore/Sinchana-Smart-Look-Above-ARUN-Ice-Cream-Parlour-Hoskote/080PXX80-XX80-201228094524-N6P8_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,5,2,562114,13.0767303,77.79735527
THE LAVISH SALON AND SPA,"House No.09, Govt School Road Addeviswanathpura, Rajanukunte, Bangalore - 560064, Near Govt School",7947162133,https://www.justdial.com/Bangalore/THE-LAVISH-SALON-AND-SPA-Near-Govt-School-Rajanukunte/080PXX80-XX80-210325163709-V2G4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,5,1,560064,13.10010383,77.58845992
Feel Touch and Shine,"11 Ground Floor, Vidyaranyapura, Bangalore - 560097, Near Reliance Mart",7947331731,https://www.justdial.com/Bangalore/Feel-Touch-and-Shine-Near-Reliance-Mart-Vidyaranyapura/080PXX80-XX80-210705194825-I8N6_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,4.5,1,560097,13.07572299,77.5602545
Chandu Beauty Care,"Singasangra, A Block, Singasandra, Bangalore - 560068, Near Singasangra Water Tank",7947071806,https://www.justdial.com/Bangalore/Chandu-Beauty-Care-Near-Singasangra-Water-Tank-Singasandra/080PXX80-XX80-210728173122-N9F8_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==,5,1,560068,12.89877623,77.63634006
The Art Of Living,"Ved Vignan Maha Vidya Peeth, 21st Km, Udayapura, Bangalore South, Kanakapura Road, Bangalore - 560062, Near IBA College",-67262617,https://www.justdial.com/Bangalore/The-Art-Of-Living-Near-IBA-College-Kanakapura-Road/080P5982702_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,10389,560062,12.88504849,77.55747106
Golds Gym,"No 788, J K Plaza, 2nd Floor, 100 Feet Road, 12th Main, Indiranagar, Bangalore - 560038, Near Jaanvi Paradise Apartments",-65000141,https://www.justdial.com/Bangalore/Golds-Gym-Near-Jaanvi-Paradise-Apartments-Indiranagar/080PXX80-XX80-100415142902-E4X7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,3.9,1980,560038,12.97707002,77.63937902
Rejuve Spa,"Inside Lalit Ashok, Kumar Kurupa High Ground, Kumara Krupa Road, Bangalore - 560001, Next to C M House",-9108994114,https://www.justdial.com/Bangalore/Rejuve-Spa-Next-to-C-M-House-Kumara-Krupa-Road/080PXX80-XX80-170511155241-P6L7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,1712,560001,12.97406376,77.59459773
Shankara Foundation,"Doddakallsandra, Kanakapura Road, Bangalore - 560062, Near Metro Cash and Carry",-9844242598,https://www.justdial.com/Bangalore/Shankara-Foundation-Near-Metro-Cash-and-Carry-Kanakapura-Road/080PF016388_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,1536,560062,12.88504849,77.55747106
Ved Vignan Maha Vidya Peeth,"Udayapura, Kanakapura Road, Bangalore - 560062, Near Shaneshwara Temple",-67262615,https://www.justdial.com/Bangalore/Ved-Vignan-Maha-Vidya-Peeth-Near-Shaneshwara-Temple-Kanakapura-Road/080PK028287_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,1387,560062,12.88504849,77.55747106
Golds Gym,"No 2,Mirza House, Convent Road, Richmond Road, Bangalore - 560025, Near Tata Capital, SBI",-9108046949,https://www.justdial.com/Bangalore/Golds-Gym-Near-Tata-Capital-SBI-Richmond-Road/080P1232524805H9Z8X5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.1,1332,560025,12.96828125,77.6071723
Golds Gym,"No 11, 9th Main,, Basavanagudi, Bangalore - 560004, Southend Circle",-9886099965,https://www.justdial.com/Bangalore/Golds-Gym-Southend-Circle-Basavanagudi/080PXX80-XX80-160929150010-H9Y3_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,986,560004,12.94528052,77.5743426
Zest Fitness Studio,"#257, 2nd &amp; 3rd Floor, BDA Complex Road, 14th Main, HSR Layout Sector 7, Bangalore - 560068, Opposite to Born Babby's",-7411347320,https://www.justdial.com/Bangalore/Zest-Fitness-Studio-Opposite-to-Born-Babby-s-HSR-Layout-Sector-7/080PXX80-XX80-170621155144-U5R9_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,978,560068,12.89877623,77.63634006
Cult Hsr,"19th Main Road, Vanganahalli, Hsr Layout Sector 1, Bangalore - 560102",,https://www.justdial.com/Bangalore/Cult-Hsr-Hsr-Layout-Sector-1/080PXX80-XX80-170919131352-P8U8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,948,560102,12.99782056,77.64692615
Zela Luxury Health Clubs,"No.133/1,The Residency Building, Ground Floor, Residency Road, Bangalore - 560025, Near Devatha Plaza &amp; Opposite to Bangalore Club",-43346989,https://www.justdial.com/Bangalore/Zela-Luxury-Health-Clubs-Near-Devatha-Plaza-Opposite-to-Bangalore-Club-Residency-Road/080PXX80-XX80-090912173726-P2U7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4,912,560025,12.96828125,77.6071723
Sai Paduka Yoga& spritual s..,"2nd Cross,4th Main Corner, Hemanthnagar, Marathahalli, Bangalore - 560037, Behind Kala Mandir,Outer Ring Road",-40905862,https://www.justdial.com/Bangalore/Sai-Paduka-Yoga-spritual-study-Center-Behind-Kala-Mandir-Outer-Ring-Road-Marathahalli/080PXX80-XX80-100123133834-Z6F1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,777,560037,12.95717672,77.69315527
Pradipika Institute Of Yoga..,"No.726/6,Prakash Enclave,1st Floor, 41st Cross,3rd Block,Esi Main Road, Rajajinagar, Bangalore - 560010, Opposite Old Police Station Bus Stop",7947242294,https://www.justdial.com/Bangalore/Pradipika-Institute-Of-Yoga-and-Therapy-Opposite-Old-Police-Station-Bus-Stop-Rajajinagar/080PXX80-XX80-120203182658-H7Y7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,544,560010,12.99393175,77.5527473
Vishwa Poornima Yoga Centre,"3rd Floor, New Thippasandra, Bangalore - 560075, Near Ganesh Temple,Above Airtel Office",7947160336,https://www.justdial.com/Bangalore/Vishwa-Poornima-Yoga-Centre-Near-Ganesh-Temple-Above-Airtel-Office-New-Thippasandra/080PXX80-XX80-160603151057-J6H4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,490,560075,12.97194631,77.66185377
Iconic Fitness,"No 4/19, 20th Main Road, BTM 1st Stage, Maruthi Nagar, Bangalore - 560029, Next to More Super Market",-9480000157,https://www.justdial.com/Bangalore/Iconic-Fitness-Next-to-More-Super-Market-Maruthi-Nagar/080PXX80-XX80-180402190658-Q9Q4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,479,560029,12.92944521,77.60456003
Vishwa Poornima Yoga Centre,"No.1, 1st Flr, 4th Mn, Konen Agrahara, Hal Murgesh Palya, HAL, Bangalore - 560017, Nr Syndicate Bank and Total Mall",7947081643,https://www.justdial.com/Bangalore/Vishwa-Poornima-Yoga-Centre-Nr-Syndicate-Bank-and-Total-Mall-HAL/080PXX80-XX80-111207110050-K2D8_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,401,560017,12.95593105,77.6580348
Vishwa Poornima Yoga Centre,"No 93, 5th Cross,10th Main,2nd Stage, Indiranagar, Bangalore - 560038, Opposite Centeral Bank Of India",-8431328395,https://www.justdial.com/Bangalore/Vishwa-Poornima-Yoga-Centre-Opposite-Centeral-Bank-Of-India-Indiranagar/080PXX80-XX80-121109185427-R9G1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,373,560038,12.97707002,77.63937902
T99 Fitness,"No 1 and 2,3RD FLOOR, ASHIRVAD COLONY,HORAMAVU MAIN ROAD, Horamavu, Bangalore - 560043, ABOVE BATA SHOW ROOM",-8095620416,https://www.justdial.com/Bangalore/T99-Fitness-ABOVE-BATA-SHOW-ROOM-Horamavu/080PXX80-XX80-161118152127-B3D9_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,351,560043,13.01928667,77.64525035
Reach Fitness,"# 1563, 8th Cross, Opposite BMTC Bus Stand, Chandra Layout, Bangalore - 560040, Above HDFC Bank",-42025419,https://www.justdial.com/Bangalore/Reach-Fitness-Above-HDFC-Bank-Chandra-Layout/080PXX80-XX80-120915124807-F4M4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,339,560040,12.96950139,77.53645325
Kanjira Ayurveda and Beauty..,"No 112, Ramireddy Building,, Doddathogur, Electronic City Phase 1, Bangalore - 560100, Near Munishwara Temple",7947161899,https://www.justdial.com/Bangalore/Kanjira-Ayurveda-and-Beauty-Spa-Near-Munishwara-Temple-Electronic-City-Phase-1/080PXX80-XX80-171107121753-A9T5_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,313,560100,12.84200434,77.66701373
God Gift Yoga And Nature Cu..,"No 47,1st Floor, Patanjali Store Building, Bhuvaneshwari Nagar, Sultan Palya Main Road, Rt Nagar, Bangalore - 560032, Near SBI Bank",7947155757,https://www.justdial.com/Bangalore/God-Gift-Yoga-And-Nature-Cure-Centre-Near-SBI-Bank-Rt-Nagar/080PXX80-XX80-131015143659-C6R2_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.7,304,560032,13.02542599,77.59839776
Volt Fitness Club,"No 2986, 2nd Floor, 12th Main Road, Hal 2nd Stage, Indiranagar, Bangalore - 560038, Next  State Bank Of India",7947160869,https://www.justdial.com/Bangalore/Volt-Fitness-Club-Next-State-Bank-Of-India-Indiranagar/080PXX80-XX80-161214150626-B8J1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,250,560038,12.97707002,77.63937902
Butterfly Talent Academy,"No 59, 9th B Main,Chairman Papaiah Reddy Layout, Banaswadi, Bangalore - 560043, Next Saffron Restaurant",7947156568,https://www.justdial.com/Bangalore/Butterfly-Talent-Academy-Next-Saffron-Restaurant-Banaswadi/080PXX80-XX80-120601182851-R4B4_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.4,243,560043,13.01928667,77.64525035
Fitness Edge,"No 164/7 , 3rd Floor,Sundraresh Complex, Virupakshapura Entrance,Kodigehalli Police Station, Kodigehalli, Bangalore - 560092, Above Indian Bank",-9945016669,https://www.justdial.com/Bangalore/Fitness-Edge-Above-Indian-Bank-Kodigehalli/080PXX80-XX80-181221130130-K9E6_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.9,242,560092,13.05538157,77.59990704
Onyx Fitness,"HMT Layout, Vidyaranyapura Main Road, Vidyaranyapura, Bangalore - 560097, Opp Corporation  Bank",-9886143198,https://www.justdial.com/Bangalore/Onyx-Fitness-Opp-Corporation-Bank-Vidyaranyapura/080PXX80-XX80-180711143827-Y2U1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.5,229,560097,13.07572299,77.5602545
Fifth Gear Fitness,"No 107, 4th Floor, 24th Main Road, 26th Cross, HSR Layout Sector 2, Bangalore - 560102, Next to Poorva Fairmount Square Apartment",-48144400,https://www.justdial.com/Bangalore/Fifth-Gear-Fitness-Next-to-Poorva-Fairmount-Square-Apartment-HSR-Layout-Sector-2/080PXX80-XX80-170703153135-M4N1_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.1,214,560102,12.99782056,77.64692615
Glitterers Dance and Fitnes..,"No328/12, Jayanagar 2nd Block, Bangalore - 560011, Opp Ramkrishna Nursing Home",-41617120,https://www.justdial.com/Bangalore/Glitterers-Dance-and-Fitness-Studio-Opp-Ramkrishna-Nursing-Home-Jayanagar-2nd-Block/080PXX80-XX80-121018143259-J3Z9_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.2,189,560011,12.9309075,77.58641776
Fitness Edge Sports Club,"K Veeranna Extension, Thindlu Main Road, Vidyaranyapura, Bangalore - 560097, Next to Dreams Beauty Palour",-9902002673,https://www.justdial.com/Bangalore/Fitness-Edge-Sports-Club-Next-to-Dreams-Beauty-Palour-Vidyaranyapura/080PXX80-XX80-180607163444-K3D9_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,183,560097,13.07572299,77.5602545
D Fitness,"No 1103, LIC Building, 1st Main Road . 4 Th Cross, Kengeri Satelite Town, Bangalore - 560060, Near Hdfc Bank",-9964535899,https://www.justdial.com/Bangalore/D-Fitness-Near-Hdfc-Bank-Kengeri-Satelite-Town/080PXX80-XX80-170705092603-W4P7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.6,168,560060,12.91678779,77.48512287
4th Station Gym,"Ashiyana, No.86, 1st Floor, 3rd Stage, 2nd Block, Basaveshwara Nagar, Bangalore - 560079, Near Ambedkar Graund and Above Reliance Fresh",7947460047,https://www.justdial.com/Bangalore/4th-Station-Gym-Near-Ambedkar-Graund-and-Above-Reliance-Fresh-Basaveshwara-Nagar/080PXX80-XX80-161226111116-T9M7_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.3,167,560079,12.98548608,77.53765247
Dr. LathaShekhars Nithya Sa..,"No.997/1371, 8th Main Road, 2nd Stage, Girinagar, Bangalore - 560085, Near Giri Nagar Police Station",7947165632,https://www.justdial.com/Bangalore/Dr-LathaShekhars-Nithya-Sanjeevini-Yoga-Pratishtana-Holistic-Wellness-Centre-Near-Giri-Nagar-Police-Station-Girinagar/080PXX80-XX80-141010180224-R5F6_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3Nlcw==,4.8,148,560085,12.93106247,77.546057
